	SRR21726537_dairy1	SRR21726538_dairy2	SRR21726539_dairy3	SRR21726540_dairy4	SRR21726541_dairy5	SRR21726542_dairy6	SRR21726543_dairy7	SRR21726544_dairy8	SRR21726545_meat1	SRR21726546_meat2	SRR21726547_meat3	SRR21726548_meat4	SRR21726549_meat5	SRR21726550_meat6	SRR21726551_meat7	SRR21726552_meat8
ASV_2124	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2125	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2126	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2127	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2128	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2129	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2130	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2131	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2132	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2133	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2134	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2135	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2136	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2137	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2138	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2139	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2140	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2141	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2142	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2143	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2144	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2145	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_2146	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
ASV_2147	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
ASV_2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV_2149	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2150	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2151	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2152	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2153	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2154	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2155	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2156	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2157	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2158	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2159	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2160	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2161	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2162	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2163	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2164	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2165	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2166	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2167	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2168	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2169	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2170	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2171	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2172	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2173	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2174	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2175	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2176	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2177	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV_2178	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2179	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2180	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2181	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2182	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2183	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_2184	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2185	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2186	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2187	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2188	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2189	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2190	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2191	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2192	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2193	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2194	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2195	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2196	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV_2197	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2198	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2199	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2200	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2201	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2202	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2203	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2204	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2205	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2206	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2207	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2208	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2209	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2210	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_2211	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV_2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ASV_2213	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2214	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2215	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2216	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2217	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2218	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2219	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2220	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2221	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2222	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2223	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2224	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2225	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2226	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2227	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2228	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2229	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2230	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2231	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2232	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ASV_2233	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2234	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2235	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2236	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2237	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2238	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2239	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2240	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2241	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2242	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2243	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2244	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2245	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2246	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2247	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2248	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2249	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2250	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2251	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2252	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2253	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2254	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2255	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2256	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2257	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2258	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2259	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2260	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ASV_2262	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2263	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2264	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2265	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2266	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2267	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2268	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2269	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2270	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2271	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2272	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2273	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2274	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2275	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2276	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2277	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2278	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2279	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2280	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2281	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2282	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2283	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2284	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2285	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2286	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2287	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2288	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2289	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2290	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2291	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2292	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ASV_2293	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2294	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2295	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2296	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2297	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2298	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2299	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2300	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2301	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2302	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2303	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2304	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2305	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2306	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2307	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2308	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2309	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2310	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2311	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2312	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2313	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2314	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2315	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2316	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2317	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2318	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2319	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2320	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2321	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2322	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2323	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2324	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2325	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2326	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2327	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2328	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2329	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2330	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2331	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2332	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2333	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2334	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2335	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2336	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2337	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2338	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2339	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2340	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2341	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_2342	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2343	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2344	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2345	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2346	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2347	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2348	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2349	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2350	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2351	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2352	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2353	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2354	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2355	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2356	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2357	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2358	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2359	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2360	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2361	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2362	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2363	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2364	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2365	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2366	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2367	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2368	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2369	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2370	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2371	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2372	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2373	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2374	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2375	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2376	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2377	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2378	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2379	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2380	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2381	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2382	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2383	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2384	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2385	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2386	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2387	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2388	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2389	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2390	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2391	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2392	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2393	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2394	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2395	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV_2396	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV_2397	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2398	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2399	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2400	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2401	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2402	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2403	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2404	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2405	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2406	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2407	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2408	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2409	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2410	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2411	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2412	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2413	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2414	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2415	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2416	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2417	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2418	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2419	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2420	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2421	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2422	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2423	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2424	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2425	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2426	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2427	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2428	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2429	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2430	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2431	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2432	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2433	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2434	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2435	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2436	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2437	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2438	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2439	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2440	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2441	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2442	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2443	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2444	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2445	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2446	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2447	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2448	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2449	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2450	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2451	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2452	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2453	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2454	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2455	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2456	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2457	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2458	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2459	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2460	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2461	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2462	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2463	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2464	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2465	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2466	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2467	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2468	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2469	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2470	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2471	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2472	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2473	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2474	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2475	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2476	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2477	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
